date,currency_code,rate
2002-02-18,USD,4.15
2002-02-18,CHF,2.444
2002-02-18,SEK,0.3948
2002-02-18,HUF,0.015015
2002-02-18,GBP,5.9476
2002-02-18,ITL,0.001871
2002-02-18,EUR,3.6224
2002-02-18,XDR,5.1851
2002-02-19,AUD,2.14
2002-02-19,ATS,0.2615
2002-02-19,BEF,0.089214
2002-02-19,CZK,0.1129
2002-02-19,DKK,0.4844
2002-02-19,EEK,0.23
2002-02-19,FIM,0.6053
2002-02-19,EUR,3.5989
2002-02-19,GRD,0.010562
2002-02-19,ESP,0.02163
2002-02-19,EUR,3.5989
2002-02-19,EUR,3.5989
2002-02-19,JPY,0.031016
2002-02-19,CAD,2.6053
2002-02-19,LUF,0.089214
2002-02-19,NOK,0.4647
2002-02-19,PTE,0.017951
2002-02-19,EUR,3.5989
2002-02-19,USD,4.1476
2002-02-19,CHF,2.4335
2002-02-19,SEK,0.3917
2002-02-19,HUF,0.014856
2002-02-19,GBP,5.9032
2002-02-19,ITL,0.001859
2002-02-19,EUR,3.5989
2002-02-19,XDR,5.1514
2002-02-20,AUD,2.1484
2002-02-20,ATS,0.2648
2002-02-20,BEF,0.09031
2002-02-20,CZK,0.114
2002-02-20,DKK,0.4903
2002-02-20,EEK,0.2328
2002-02-20,FIM,0.6127
2002-02-20,EUR,3.6431
2002-02-20,GRD,0.010691
2002-02-20,ESP,0.021895
2002-02-20,EUR,3.6431
2002-02-20,EUR,3.6431
2002-02-20,JPY,0.031138
2002-02-20,CAD,2.6158
2002-02-20,LUF,0.09031
2002-02-20,NOK,0.4688
2002-02-20,PTE,0.018172
2002-02-20,EUR,3.6431
2002-02-20,USD,4.1612
2002-02-20,CHF,2.4631
2002-02-20,SEK,0.3955
2002-02-20,HUF,0.014931
2002-02-20,GBP,5.9494
2002-02-20,ITL,0.001882
2002-02-20,EUR,3.6431
2002-02-20,XDR,5.2138
2002-02-21,AUD,2.1538
2002-02-21,ATS,0.2641
2002-02-21,BEF,0.090085
2002-02-21,CZK,0.1141
2002-02-21,DKK,0.4891
2002-02-21,EEK,0.2322
2002-02-21,FIM,0.6112
2002-02-21,EUR,3.634
2002-02-21,GRD,0.010665
2002-02-21,ESP,0.021841
2002-02-21,EUR,3.634
2002-02-21,EUR,3.634
2002-02-21,JPY,0.031252
2002-02-21,CAD,2.6249
2002-02-21,LUF,0.090085
2002-02-21,NOK,0.4693
2002-02-21,PTE,0.018126
2002-02-21,EUR,3.634
2002-02-21,USD,4.1739
2002-02-21,CHF,2.4551
2002-02-21,SEK,0.3978
2002-02-21,HUF,0.014933
2002-02-21,GBP,5.9457
2002-02-21,ITL,0.001877
2002-02-21,EUR,3.634
2002-02-21,XDR,5.1859
2002-02-22,AUD,2.1456
2002-02-22,ATS,0.2637
2002-02-22,BEF,0.089963
2002-02-22,CZK,0.1144
2002-02-22,DKK,0.4883
2002-02-22,EEK,0.232
2002-02-22,FIM,0.6104
2002-02-22,EUR,3.6291
2002-02-22,GRD,0.01065
2002-02-22,ESP,0.021811
2002-02-22,EUR,3.6291
2002-02-22,EUR,3.6291
2002-02-22,JPY,0.031046
2002-02-22,CAD,2.6193
2002-02-22,LUF,0.089963
2002-02-22,NOK,0.4687
2002-02-22,PTE,0.018102
2002-02-22,EUR,3.6291
2002-02-22,USD,4.1742
2002-02-22,CHF,2.4528
2002-02-22,SEK,0.3963
2002-02-22,HUF,0.014906
2002-02-22,GBP,5.9552
2002-02-22,ITL,0.001874
2002-02-22,EUR,3.6291
2002-02-22,XDR,5.1941
2002-02-25,AUD,2.1342
2002-02-25,ATS,0.2648
2002-02-25,BEF,0.090337
2002-02-25,CZK,0.115
2002-02-25,DKK,0.4903
2002-02-25,EEK,0.2329
2002-02-25,FIM,0.6129
2002-02-25,EUR,3.6442
2002-02-25,GRD,0.010695
2002-02-25,ESP,0.021902
2002-02-25,EUR,3.6442
2002-02-25,EUR,3.6442
2002-02-25,JPY,0.031111
2002-02-25,CAD,2.6087
2002-02-25,LUF,0.090337
2002-02-25,NOK,0.4696
2002-02-25,PTE,0.018177
2002-02-25,EUR,3.6442
2002-02-25,USD,4.168
2002-02-25,CHF,2.4674
2002-02-25,SEK,0.3991
2002-02-25,HUF,0.014939
2002-02-25,GBP,5.9599
2002-02-25,ITL,0.001882
2002-02-25,EUR,3.6442
2002-02-25,XDR,5.1862
2002-02-26,AUD,2.1542
2002-02-26,ATS,0.265
2002-02-26,BEF,0.090409
2002-02-26,CZK,0.1146
2002-02-26,DKK,0.4907
2002-02-26,EEK,0.233
2002-02-26,FIM,0.6134
2002-02-26,EUR,3.6471
2002-02-26,GRD,0.010703
2002-02-26,ESP,0.02192
2002-02-26,EUR,3.6471
2002-02-26,EUR,3.6471
2002-02-26,JPY,0.031315
2002-02-26,CAD,2.6106
2002-02-26,LUF,0.090409
2002-02-26,NOK,0.4715
2002-02-26,PTE,0.018192
2002-02-26,EUR,3.6471
2002-02-26,USD,4.189
2002-02-26,CHF,2.4698
2002-02-26,SEK,0.4023
2002-02-26,HUF,0.01495
2002-02-26,GBP,5.9749
2002-02-26,ITL,0.001884
2002-02-26,EUR,3.6471
2002-02-26,XDR,5.2113
2002-02-27,AUD,2.1556
2002-02-27,ATS,0.2635
2002-02-27,BEF,0.089889
2002-02-27,CZK,0.1142
2002-02-27,DKK,0.4879
2002-02-27,EEK,0.2317
2002-02-27,FIM,0.6099
2002-02-27,EUR,3.6261
2002-02-27,GRD,0.010642
2002-02-27,ESP,0.021793
2002-02-27,EUR,3.6261
2002-02-27,EUR,3.6261
2002-02-27,JPY,0.031105
2002-02-27,CAD,2.6084
2002-02-27,LUF,0.089889
2002-02-27,NOK,0.4695
2002-02-27,PTE,0.018087
2002-02-27,EUR,3.6261
2002-02-27,USD,4.1946
2002-02-27,CHF,2.4568
2002-02-27,SEK,0.3991
2002-02-27,HUF,0.014779
2002-02-27,GBP,5.941
2002-02-27,ITL,0.001873
2002-02-27,EUR,3.6261
2002-02-27,XDR,5.1945
2002-02-28,AUD,2.1708
2002-02-28,ATS,0.2646
2002-02-28,BEF,0.090258
2002-02-28,CZK,0.115
2002-02-28,DKK,0.4899
2002-02-28,EEK,0.2327
2002-02-28,FIM,0.6124
2002-02-28,EUR,3.641
2002-02-28,GRD,0.010685
2002-02-28,ESP,0.021883
2002-02-28,EUR,3.641
2002-02-28,EUR,3.641
2002-02-28,JPY,0.031437
2002-02-28,CAD,2.6167
2002-02-28,LUF,0.090258
2002-02-28,NOK,0.4721
2002-02-28,PTE,0.018161
2002-02-28,EUR,3.641
2002-02-28,USD,4.2046
2002-02-28,CHF,2.466
2002-02-28,SEK,0.4011
2002-02-28,HUF,0.014807
2002-02-28,GBP,5.9635
2002-02-28,ITL,0.00188
2002-02-28,EUR,3.641
2002-02-28,XDR,5.2236
2002-03-01,AUD,2.1914
2002-03-01,CZK,0.1162
2002-03-01,DKK,0.4944
2002-03-01,EEK,0.2348
2002-03-01,JPY,0.031709
2002-03-01,CAD,2.6446
2002-03-01,NOK,0.4762
2002-03-01,CHF,2.4907
2002-03-01,SEK,0.4049
2002-03-01,EUR,3.674
2002-03-01,USD,4.2331
2002-03-01,HUF,0.014938
2002-03-01,GBP,6.0116
2002-03-01,XDR,5.2731
2002-03-04,AUD,2.1801
2002-03-04,CZK,0.1148
2002-03-04,DKK,0.4873
2002-03-04,EEK,0.2315
2002-03-04,JPY,0.031692
2002-03-04,CAD,2.6345
2002-03-04,NOK,0.4707
2002-03-04,CHF,2.4494
2002-03-04,SEK,0.3994
2002-03-04,EUR,3.621
2002-03-04,USD,4.1898
2002-03-04,HUF,0.014776
2002-03-04,GBP,5.9443
2002-03-04,XDR,5.1895
2002-03-05,AUD,2.1665
2002-03-05,CZK,0.1147
2002-03-05,DKK,0.4874
2002-03-05,EEK,0.2315
2002-03-05,JPY,0.031487
2002-03-05,CAD,2.6182
2002-03-05,NOK,0.4709
2002-03-05,CHF,2.4532
2002-03-05,SEK,0.4007
2002-03-05,EUR,3.6215
2002-03-05,USD,4.1642
2002-03-05,HUF,0.014806
2002-03-05,GBP,5.9291
2002-03-05,XDR,5.2054
2002-03-06,AUD,2.1532
2002-03-06,CZK,0.1144
2002-03-06,DKK,0.4863
2002-03-06,EEK,0.2309
2002-03-06,JPY,0.03148
2002-03-06,CAD,2.6128
2002-03-06,NOK,0.4701
2002-03-06,CHF,2.4458
2002-03-06,SEK,0.4002
2002-03-06,EUR,3.6134
2002-03-06,USD,4.1473
2002-03-06,HUF,0.014818
2002-03-06,GBP,5.8956
2002-03-06,XDR,5.1832
2002-03-07,AUD,2.1654
2002-03-07,CZK,0.1152
2002-03-07,DKK,0.4891
2002-03-07,EEK,0.2324
2002-03-07,JPY,0.032086
2002-03-07,CAD,2.6163
2002-03-07,NOK,0.4703
2002-03-07,CHF,2.4674
2002-03-07,SEK,0.4014
2002-03-07,EUR,3.6357
2002-03-07,USD,4.1376
2002-03-07,HUF,0.014874
2002-03-07,GBP,5.905
2002-03-07,XDR,5.2033
2002-03-08,AUD,2.175
2002-03-08,CZK,0.1157
2002-03-08,DKK,0.4919
2002-03-08,EEK,0.2337
2002-03-08,JPY,0.032564
2002-03-08,CAD,2.6266
2002-03-08,NOK,0.473
2002-03-08,CHF,2.4858
2002-03-08,SEK,0.4033
2002-03-08,EUR,3.6564
2002-03-08,USD,4.1617
2002-03-08,HUF,0.01483
2002-03-08,GBP,5.9271
2002-03-08,XDR,5.2289
2002-03-11,AUD,2.1589
2002-03-11,CZK,0.1146
2002-03-11,DKK,0.4877
2002-03-11,EEK,0.2317
2002-03-11,JPY,0.032122
2002-03-11,CAD,2.6118
2002-03-11,NOK,0.4696
2002-03-11,CHF,2.4638
2002-03-11,SEK,0.4001
2002-03-11,EUR,3.6248
2002-03-11,USD,4.1464
2002-03-11,HUF,0.014804
2002-03-11,GBP,5.8849
2002-03-11,XDR,5.1726
2002-03-12,AUD,2.1576
2002-03-12,CZK,0.1147
2002-03-12,DKK,0.487
2002-03-12,EEK,0.2313
2002-03-12,JPY,0.032221
2002-03-12,CAD,2.6188
2002-03-12,NOK,0.4689
2002-03-12,CHF,2.4613
2002-03-12,SEK,0.3986
2002-03-12,EUR,3.6191
2002-03-12,USD,4.1446
2002-03-12,HUF,0.014772
2002-03-12,GBP,5.8623
2002-03-12,XDR,5.1841
2002-03-13,AUD,2.167
2002-03-13,CZK,0.1153
2002-03-13,DKK,0.49
2002-03-13,EEK,0.2328
2002-03-13,JPY,0.032116
2002-03-13,CAD,2.6247
2002-03-13,NOK,0.47
2002-03-13,CHF,2.4781
2002-03-13,SEK,0.3983
2002-03-13,EUR,3.6407
2002-03-13,USD,4.163
2002-03-13,HUF,0.014841
2002-03-13,GBP,5.8768
2002-03-13,XDR,5.2164
2002-03-14,AUD,2.1587
2002-03-14,CZK,0.1156
2002-03-14,DKK,0.4915
2002-03-14,EEK,0.2334
2002-03-14,JPY,0.03219
2002-03-14,CAD,2.5982
2002-03-14,NOK,0.4701
2002-03-14,CHF,2.4919
2002-03-14,SEK,0.3996
2002-03-14,EUR,3.6532
2002-03-14,USD,4.1462
2002-03-14,HUF,0.014862
2002-03-14,GBP,5.8771
2002-03-14,XDR,5.2324
2002-03-15,AUD,2.1587
2002-03-15,CZK,0.1153
2002-03-15,DKK,0.4891
2002-03-15,EEK,0.2323
2002-03-15,JPY,0.031867
2002-03-15,CAD,2.5882
2002-03-15,NOK,0.4681
2002-03-15,CHF,2.4838
2002-03-15,SEK,0.3982
2002-03-15,EUR,3.6352
2002-03-15,USD,4.1156
2002-03-15,HUF,0.014782
2002-03-15,GBP,5.8472
2002-03-15,XDR,5.1833
2002-03-18,AUD,2.1514
2002-03-18,CZK,0.1151
2002-03-18,DKK,0.4869
2002-03-18,EEK,0.2313
2002-03-18,JPY,0.0314
2002-03-18,CAD,2.5912
2002-03-18,NOK,0.4666
2002-03-18,CHF,2.4737
2002-03-18,SEK,0.3982
2002-03-18,EUR,3.6187
2002-03-18,USD,4.1106
2002-03-18,HUF,0.014763
2002-03-18,GBP,5.8531
2002-03-18,XDR,5.1346
2002-03-19,AUD,2.1496
2002-03-19,CZK,0.1153
2002-03-19,DKK,0.4874
2002-03-19,EEK,0.2315
2002-03-19,JPY,0.031187
2002-03-19,CAD,2.5903
2002-03-19,NOK,0.4683
2002-03-19,CHF,2.468
2002-03-19,SEK,0.4
2002-03-19,EUR,3.6225
2002-03-19,USD,4.1067
2002-03-19,HUF,0.014763
2002-03-19,GBP,5.8574
2002-03-19,XDR,5.1566
2002-03-20,AUD,2.1767
2002-03-20,CZK,0.1154
2002-03-20,DKK,0.4869
2002-03-20,EEK,0.2313
2002-03-20,JPY,0.031249
2002-03-20,CAD,2.6026
2002-03-20,NOK,0.4687
2002-03-20,CHF,2.4721
2002-03-20,SEK,0.4006
2002-03-20,EUR,3.619
2002-03-20,USD,4.1159
2002-03-20,HUF,0.014771
2002-03-20,GBP,5.8494
2002-03-20,XDR,5.1397
2002-03-21,AUD,2.1777
2002-03-21,CZK,0.1163
2002-03-21,DKK,0.488
2002-03-21,EEK,0.2319
2002-03-21,JPY,0.031185
2002-03-21,CAD,2.5991
2002-03-21,NOK,0.471
2002-03-21,CHF,2.4776
2002-03-21,SEK,0.4031
2002-03-21,EUR,3.6285
2002-03-21,USD,4.1036
2002-03-21,HUF,0.014856
2002-03-21,GBP,5.8718
2002-03-21,XDR,5.1494
2002-03-22,AUD,2.1815
2002-03-22,CZK,0.1163
2002-03-22,DKK,0.4865
2002-03-22,EEK,0.2312
2002-03-22,JPY,0.030965
2002-03-22,CAD,2.6046
2002-03-22,NOK,0.4693
2002-03-22,CHF,2.4743
2002-03-22,SEK,0.4011
2002-03-22,EUR,3.6163
2002-03-22,USD,4.1085
2002-03-22,HUF,0.014818
2002-03-22,GBP,5.8649
2002-03-22,XDR,5.1432
2002-03-25,AUD,2.1953
2002-03-25,CZK,0.1165
2002-03-25,DKK,0.4872
2002-03-25,EEK,0.2315
2002-03-25,JPY,0.031012
2002-03-25,CAD,2.61
2002-03-25,NOK,0.4704
2002-03-25,CHF,2.4784
2002-03-25,SEK,0.4014
2002-03-25,EUR,3.6223
2002-03-25,USD,4.1269
2002-03-25,HUF,0.014839
2002-03-25,GBP,5.8856
2002-03-25,XDR,5.1511
2002-03-26,AUD,2.1872
2002-03-26,CZK,0.1164
2002-03-26,DKK,0.4872
2002-03-26,EEK,0.2315
2002-03-26,JPY,0.031119
2002-03-26,CAD,2.5988
2002-03-26,NOK,0.4696
2002-03-26,CHF,2.481
2002-03-26,SEK,0.4019
2002-03-26,EUR,3.6215
2002-03-26,USD,4.1343
2002-03-26,HUF,0.014815
2002-03-26,GBP,5.8915
2002-03-26,XDR,5.1609
2002-03-27,AUD,2.1761
2002-03-27,CZK,0.1158
2002-03-27,DKK,0.4853
2002-03-27,EEK,0.2306
2002-03-27,JPY,0.031067
2002-03-27,CAD,2.5937
2002-03-27,NOK,0.4675
2002-03-27,CHF,2.4605
2002-03-27,SEK,0.4
2002-03-27,EUR,3.6077
2002-03-27,USD,4.1159
2002-03-27,HUF,0.014784
2002-03-27,GBP,5.8695
2002-03-27,XDR,5.1487
2002-03-28,AUD,2.1918
2002-03-28,CZK,0.1152
2002-03-28,DKK,0.4829
2002-03-28,EEK,0.2294
2002-03-28,JPY,0.031006
2002-03-28,CAD,2.5836
2002-03-28,NOK,0.4658
2002-03-28,CHF,2.4486
2002-03-28,SEK,0.3979
2002-03-28,EUR,3.5897
2002-03-28,USD,4.1173
2002-03-28,HUF,0.014739
2002-03-28,GBP,5.8598
2002-03-28,XDR,5.1248
2002-03-29,AUD,2.2054
2002-03-29,CZK,0.1165
2002-03-29,DKK,0.4848
2002-03-29,EEK,0.2304
2002-03-29,JPY,0.031119
2002-03-29,CAD,2.594
2002-03-29,NOK,0.4675
2002-03-29,CHF,2.4587
2002-03-29,SEK,0.3988
2002-03-29,EUR,3.6036
2002-03-29,USD,4.1321
2002-03-29,HUF,0.014802
2002-03-29,GBP,5.8897
2002-03-29,XDR,5.1502
2002-04-02,AUD,2.1897
2002-04-02,CZK,0.1176
2002-04-02,DKK,0.4858
2002-04-02,EEK,0.2307
2002-04-02,JPY,0.030774
2002-04-02,CAD,2.5722
2002-04-02,NOK,0.4694
2002-04-02,CHF,2.4685
2002-04-02,SEK,0.3998
2002-04-02,EUR,3.6106
2002-04-02,USD,4.1113
2002-04-02,HUF,0.014812
2002-04-02,GBP,5.9122
2002-04-02,XDR,5.1602
2002-04-03,AUD,2.1712
2002-04-03,CZK,0.1177
2002-04-03,DKK,0.4837
2002-04-03,EEK,0.2298
2002-04-03,JPY,0.030792
2002-04-03,CAD,2.5687
2002-04-03,NOK,0.4689
2002-04-03,CHF,2.4595
2002-04-03,SEK,0.3971
2002-04-03,EUR,3.595
2002-04-03,USD,4.0897
2002-04-03,HUF,0.014803
2002-04-03,GBP,5.8804
2002-04-03,XDR,5.1137
2002-04-04,AUD,2.1735
2002-04-04,CZK,0.1181
2002-04-04,DKK,0.4844
2002-04-04,EEK,0.2301
2002-04-04,JPY,0.030906
2002-04-04,CAD,2.5695
2002-04-04,NOK,0.4713
2002-04-04,CHF,2.4626
2002-04-04,SEK,0.3967
2002-04-04,EUR,3.6006
2002-04-04,USD,4.0858
2002-04-04,HUF,0.014869
2002-04-04,GBP,5.8675
2002-04-04,XDR,5.1158
2002-04-05,AUD,2.1775
2002-04-05,CZK,0.1173
2002-04-05,DKK,0.4844
2002-04-05,EEK,0.2301
2002-04-05,JPY,0.031022
2002-04-05,CAD,2.5694
2002-04-05,NOK,0.471
2002-04-05,CHF,2.4561
2002-04-05,SEK,0.3989
2002-04-05,EUR,3.6009
2002-04-05,USD,4.0969
2002-04-05,HUF,0.014788
2002-04-05,GBP,5.8747
2002-04-05,XDR,5.1152
2002-04-08,AUD,2.1562
2002-04-08,CZK,0.1165
2002-04-08,DKK,0.4821
2002-04-08,EEK,0.229
2002-04-08,JPY,0.031103
2002-04-08,CAD,2.5696
2002-04-08,NOK,0.469
2002-04-08,CHF,2.4476
2002-04-08,SEK,0.3968
2002-04-08,EUR,3.5839
2002-04-08,USD,4.0861
2002-04-08,HUF,0.014715
2002-04-08,GBP,5.8508
2002-04-08,XDR,5.1052
2002-04-09,AUD,2.1637
2002-04-09,CZK,0.1174
2002-04-09,DKK,0.4827
2002-04-09,EEK,0.2294
2002-04-09,JPY,0.031127
2002-04-09,CAD,2.5673
2002-04-09,NOK,0.4696
2002-04-09,CHF,2.4477
2002-04-09,SEK,0.3952
2002-04-09,EUR,3.5886
2002-04-09,USD,4.0983
2002-04-09,HUF,0.014756
2002-04-09,GBP,5.868
2002-04-09,XDR,5.1185
2002-04-10,AUD,2.1686
2002-04-10,CZK,0.1187
2002-04-10,DKK,0.4842
2002-04-10,EEK,0.2301
2002-04-10,JPY,0.031287
2002-04-10,CAD,2.5637
2002-04-10,NOK,0.4703
2002-04-10,CHF,2.4546
2002-04-10,SEK,0.3955
2002-04-10,EUR,3.6003
2002-04-10,USD,4.0865
2002-04-10,HUF,0.014844
2002-04-10,GBP,5.8713
2002-04-10,XDR,5.1396
2002-04-11,AUD,2.1862
2002-04-11,CZK,0.1193
2002-04-11,DKK,0.484
2002-04-11,EEK,0.23
2002-04-11,JPY,0.03104
2002-04-11,CAD,2.5699
2002-04-11,NOK,0.4721
2002-04-11,CHF,2.4497
2002-04-11,SEK,0.3963
2002-04-11,EUR,3.5991
2002-04-11,USD,4.088
2002-04-11,HUF,0.014869
2002-04-11,GBP,5.8689
2002-04-11,XDR,5.1379
2002-04-12,AUD,2.1736
2002-04-12,CZK,0.1188
2002-04-12,DKK,0.4808
2002-04-12,EEK,0.2285
2002-04-12,JPY,0.030741
2002-04-12,CAD,2.5594
2002-04-12,NOK,0.4686
2002-04-12,CHF,2.4394
2002-04-12,SEK,0.3924
2002-04-12,EUR,3.5756
2002-04-12,USD,4.0607
2002-04-12,HUF,0.014789
2002-04-12,GBP,5.8344
2002-04-12,XDR,5.0915
2002-04-15,AUD,2.1673
2002-04-15,CZK,0.1193
2002-04-15,DKK,0.4812
2002-04-15,EEK,0.2287
2002-04-15,JPY,0.030843
2002-04-15,CAD,2.5624
2002-04-15,NOK,0.4696
2002-04-15,CHF,2.4399
2002-04-15,SEK,0.3933
2002-04-15,EUR,3.5786
2002-04-15,USD,4.06
2002-04-15,HUF,0.014798
2002-04-15,GBP,5.8345
2002-04-15,XDR,5.091
2002-04-16,AUD,2.1568
2002-04-16,CZK,0.1185
2002-04-16,DKK,0.481
2002-04-16,EEK,0.2285
2002-04-16,JPY,0.030882
2002-04-16,CAD,2.559
2002-04-16,NOK,0.4683
2002-04-16,CHF,2.4331
2002-04-16,SEK,0.3914
2002-04-16,EUR,3.5754
2002-04-16,USD,4.062
2002-04-16,HUF,0.0148
2002-04-16,GBP,5.8355
2002-04-16,XDR,5.0908
2002-04-17,AUD,2.1723
2002-04-17,CZK,0.1188
2002-04-17,DKK,0.4839
2002-04-17,EEK,0.2299
2002-04-17,JPY,0.030989
2002-04-17,CAD,2.566
2002-04-17,NOK,0.4714
2002-04-17,CHF,2.4464
2002-04-17,SEK,0.3933
2002-04-17,EUR,3.5977
2002-04-17,USD,4.0543
2002-04-17,HUF,0.014839
2002-04-17,GBP,5.8547
2002-04-17,XDR,5.1203
2002-04-18,AUD,2.1723
2002-04-18,CZK,0.1186
2002-04-18,DKK,0.4835
2002-04-18,EEK,0.2298
2002-04-18,JPY,0.030945
2002-04-18,CAD,2.5656
2002-04-18,NOK,0.4706
2002-04-18,CHF,2.4469
2002-04-18,SEK,0.3927
2002-04-18,EUR,3.595
2002-04-18,USD,4.0389
2002-04-18,HUF,0.014833
2002-04-18,GBP,5.8436
2002-04-18,XDR,5.0929
2002-04-19,AUD,2.1781
2002-04-19,CZK,0.1191
2002-04-19,DKK,0.483
2002-04-19,EEK,0.2296
2002-04-19,JPY,0.030931
2002-04-19,CAD,2.5602
2002-04-19,NOK,0.4703
2002-04-19,CHF,2.4461
2002-04-19,SEK,0.3911
2002-04-19,EUR,3.5913
2002-04-19,USD,4.0326
2002-04-19,HUF,0.014833
2002-04-19,GBP,5.8371
2002-04-19,XDR,5.0807
2002-04-22,AUD,2.1854
2002-04-22,CZK,0.1191
2002-04-22,DKK,0.4835
2002-04-22,EEK,0.2298
2002-04-22,JPY,0.031061
2002-04-22,CAD,2.5683
2002-04-22,NOK,0.4725
2002-04-22,CHF,2.4487
2002-04-22,SEK,0.3904
2002-04-22,EUR,3.5945
2002-04-22,USD,4.0412
2002-04-22,HUF,0.01488
2002-04-22,GBP,5.848
2002-04-22,XDR,5.0972
2002-04-23,AUD,2.1749
2002-04-23,CZK,0.1188
2002-04-23,DKK,0.482
2002-04-23,EEK,0.2288
2002-04-23,JPY,0.031074
2002-04-23,CAD,2.5656
2002-04-23,NOK,0.4716
2002-04-23,CHF,2.4391
2002-04-23,SEK,0.3898
2002-04-23,EUR,3.582
2002-04-23,USD,4.0381
2002-04-23,HUF,0.014897
2002-04-23,GBP,5.8506
2002-04-23,XDR,5.0771
2002-04-24,AUD,2.1833
2002-04-24,CZK,0.1189
2002-04-24,DKK,0.4839
2002-04-24,EEK,0.2298
2002-04-24,JPY,0.031114
2002-04-24,CAD,2.57
2002-04-24,NOK,0.4723
2002-04-24,CHF,2.4523
2002-04-24,SEK,0.3924
2002-04-24,EUR,3.5966
2002-04-24,USD,4.044
2002-04-24,HUF,0.014947
2002-04-24,GBP,5.8515
2002-04-24,XDR,5.1023
2002-04-25,AUD,2.1938
2002-04-25,CZK,0.1191
2002-04-25,DKK,0.4859
2002-04-25,EEK,0.2308
2002-04-25,JPY,0.031301
2002-04-25,CAD,2.5754
2002-04-25,NOK,0.4741
2002-04-25,CHF,2.4645
2002-04-25,SEK,0.3916
2002-04-25,EUR,3.612
2002-04-25,USD,4.0352
2002-04-25,HUF,0.014919
2002-04-25,GBP,5.857
2002-04-25,XDR,5.1187
2002-04-26,AUD,2.1927
2002-04-26,CZK,0.1189
2002-04-26,DKK,0.4859
2002-04-26,EEK,0.2308
2002-04-26,JPY,0.031303
2002-04-26,CAD,2.5729
2002-04-26,NOK,0.4758
2002-04-26,CHF,2.4654
2002-04-26,SEK,0.3914
2002-04-26,EUR,3.6122
2002-04-26,USD,4.0284
2002-04-26,HUF,0.014819
2002-04-26,GBP,5.8507
2002-04-26,XDR,5.0976
2002-04-29,AUD,2.1569
2002-04-29,CZK,0.1185
2002-04-29,DKK,0.4838
2002-04-29,EEK,0.23
2002-04-29,JPY,0.031148
2002-04-29,CAD,2.5501
2002-04-29,NOK,0.475
2002-04-29,CHF,2.4575
2002-04-29,SEK,0.3889
2002-04-29,EUR,3.5971
2002-04-29,USD,3.9827
2002-04-29,HUF,0.014806
2002-04-29,GBP,5.8229
2002-04-29,XDR,5.074
2002-04-30,AUD,2.1425
2002-04-30,CZK,0.1175
2002-04-30,DKK,0.4831
2002-04-30,EEK,0.2295
2002-04-30,JPY,0.031044
2002-04-30,CAD,2.5349
2002-04-30,NOK,0.4734
2002-04-30,CHF,2.453
2002-04-30,SEK,0.388
2002-04-30,EUR,3.591
2002-04-30,USD,3.9802
2002-04-30,HUF,0.014744
2002-04-30,GBP,5.7999
2002-04-30,XDR,5.0462
2002-05-02,AUD,2.1361
2002-05-02,CZK,0.1176
2002-05-02,DKK,0.4844
2002-05-02,EEK,0.2301
2002-05-02,JPY,0.031252
2002-05-02,CAD,2.5445
2002-05-02,NOK,0.4755
2002-05-02,CHF,2.476
2002-05-02,SEK,0.3876
2002-05-02,EUR,3.5998
2002-05-02,USD,3.9776
2002-05-02,HUF,0.01481
2002-05-02,GBP,5.8268
2002-05-02,XDR,5.0586
2002-05-06,AUD,2.1445
2002-05-06,CZK,0.1189
2002-05-06,DKK,0.4898
2002-05-06,EEK,0.2327
2002-05-06,JPY,0.031264
2002-05-06,CAD,2.5454
2002-05-06,NOK,0.4803
2002-05-06,CHF,2.4995
2002-05-06,SEK,0.3922
2002-05-06,EUR,3.641
2002-05-06,USD,3.9801
2002-05-06,HUF,0.014923
2002-05-06,GBP,5.841
2002-05-06,XDR,5.0983
2002-05-07,AUD,2.1472
2002-05-07,CZK,0.1186
2002-05-07,DKK,0.4881
2002-05-07,EEK,0.2319
2002-05-07,JPY,0.031083
2002-05-07,CAD,2.5255
2002-05-07,NOK,0.4774
2002-05-07,CHF,2.4932
2002-05-07,SEK,0.3868
2002-05-07,EUR,3.6282
2002-05-07,USD,3.9625
2002-05-07,HUF,0.014854
2002-05-07,GBP,5.8168
2002-05-07,XDR,5.0667
2002-05-08,AUD,2.1632
2002-05-08,CZK,0.1193
2002-05-08,DKK,0.4878
2002-05-08,EEK,0.2317
2002-05-08,JPY,0.03104
2002-05-08,CAD,2.546
2002-05-08,NOK,0.477
2002-05-08,CHF,2.4914
2002-05-08,SEK,0.3886
2002-05-08,EUR,3.6263
2002-05-08,USD,3.9849
2002-05-08,HUF,0.014884
2002-05-08,GBP,5.8263
2002-05-08,XDR,5.0661
2002-05-09,AUD,2.1708
2002-05-09,CZK,0.1193
2002-05-09,DKK,0.4891
2002-05-09,EEK,0.2323
2002-05-09,JPY,0.031163
2002-05-09,CAD,2.5543
2002-05-09,NOK,0.4802
2002-05-09,CHF,2.4992
2002-05-09,SEK,0.391
2002-05-09,EUR,3.6363
2002-05-09,USD,4.0155
2002-05-09,HUF,0.014921
2002-05-09,GBP,5.8485
2002-05-09,XDR,5.0874
2002-05-10,AUD,2.1751
2002-05-10,CZK,0.1195
2002-05-10,DKK,0.4914
2002-05-10,EEK,0.2335
2002-05-10,JPY,0.031225
2002-05-10,CAD,2.5564
2002-05-10,NOK,0.4827
2002-05-10,CHF,2.5115
