date,XAU,AUD,ATS,BEF,CZK,DKK,EEK,FIM,FRF,GRD,ESP,NLG,IEP,JPY,CAD,LUF,NOK,PTE,EUR,USD,CHF,SEK,HUF,GBP,ITL,XDR,CYP,HKD,LTL,LVL,MTL,ZAR,RUB,SKK,SIT,UAH,BGN,RON,THB,NZD,SGD,ISK,HRK,TRY,PHP,MXN,BRL,MYR,IDR,KRW,CNY,ILS,INR,CLP
2002-06-03,,2.2869,,,0.1234,0.5046,0.2397,,,,,,,0.032429,2.6191,,0.5034,,3.7499,4.025,2.5577,0.4127,0.015486,5.8643,,5.1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-04,,2.3124,,,0.125,0.5099,0.2423,,,,,,,0.03254,2.6332,,0.5095,,3.7903,4.0155,2.585,0.4156,0.015649,5.8915,,5.2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-05,,2.3017,,,0.1238,0.5072,0.241,,,,,,,0.032327,2.6236,,0.5083,,3.7705,4.0228,2.564,0.4126,0.015568,5.8648,,5.1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-06,,2.2987,,,0.1234,0.5067,0.2407,,,,,,,0.03219,2.6192,,0.5102,,3.7665,4.0164,2.5609,0.4126,0.015618,5.8504,,5.1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-07,,2.2931,,,0.1239,0.5091,0.242,,,,,,,0.032212,2.6147,,0.5097,,3.7854,4.0035,2.5727,0.4107,0.01566,5.8453,,5.1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-10,,2.2984,,,0.1242,0.5109,0.2428,,,,,,,0.032291,2.6185,,0.5119,,3.799,4.0264,2.5808,0.4118,0.015721,5.8681,,5.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-11,,2.2952,,,0.1247,0.5124,0.2435,,,,,,,0.032316,2.6186,,0.5126,,3.8102,4.0265,2.5872,0.4143,0.01582,5.9041,,5.2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-12,,2.297,,,0.1257,0.5142,0.2445,,,,,,,0.032145,2.6249,,0.5155,,3.8235,4.0294,2.5878,0.4172,0.015852,5.938,,5.2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-13,,2.286,,,0.1244,0.5094,0.2419,,,,,,,0.03202,2.6193,,0.5109,,3.7884,4.0274,2.5652,0.4144,0.01571,5.924,,5.1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-14,,2.2813,,,0.1251,0.5112,0.243,,,,,,,0.032258,2.6063,,0.5128,,3.8019,4.0232,2.5767,0.4149,0.01574,5.9266,,5.2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-17,,2.2494,,,0.1252,0.5132,0.2438,,,,,,,0.032508,2.6088,,0.5151,,3.8155,4.042,2.5845,0.4192,0.015757,5.9762,,5.2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-18,,2.268,,,0.1257,0.5156,0.245,,,,,,,0.032404,2.6189,,0.5159,,3.8323,4.0455,2.5964,0.4227,0.015766,5.9903,,5.2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-19,,2.2759,,,0.1259,0.5161,0.2452,,,,,,,0.03233,2.6015,,0.5179,,3.836,4.0146,2.5995,0.4233,0.015717,5.99,,5.2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-20,,2.2921,,,0.1268,0.52,0.2471,,,,,,,0.032583,2.6213,,0.525,,3.8652,4.0331,2.6302,0.4261,0.015887,6.0107,,5.2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-21,,2.3025,,,0.1279,0.5221,0.248,,,,,,,0.032676,2.6306,,0.5267,,3.8808,4.021,2.6414,0.429,0.015915,6.0294,,5.2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-24,,2.3277,,,0.1298,0.53,0.2517,,,,,,,0.033162,2.6481,,0.5318,,3.9371,4.0141,2.6789,0.4328,0.016082,6.0575,,5.3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-25,,2.297,,,0.1307,0.5261,0.2498,,,,,,,0.03307,2.646,,0.5307,,3.9085,4.0278,2.6607,0.4319,0.016062,6.0466,,5.2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-26,,2.3059,,,0.1321,0.5325,0.2528,,,,,,,0.033259,2.6509,,0.5361,,3.9568,4.0034,2.6924,0.4359,0.016196,6.0986,,5.3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-27,,2.2804,,,0.1328,0.5363,0.2546,,,,,,,0.033788,2.6679,,0.5387,,3.9838,4.0413,2.7122,0.4382,0.016308,6.1578,,5.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-28,,2.2805,,,0.1365,0.5397,0.2563,,,,,,,0.033948,2.6784,,0.5404,,4.0091,4.0418,2.7226,0.4407,0.016384,6.1869,,5.3891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-01,41.39,2.2725,,,0.1371,0.5414,0.2569,,,,,,,0.033863,2.673,,0.5411,,4.0217,4.0529,2.7352,0.4427,0.016459,6.2015,,5.3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-02,40.65,2.2452,,,0.1346,0.5293,0.2512,,,,,,,0.03323,2.6208,,0.5332,,3.9314,4.0025,2.6782,0.4328,0.016122,6.1085,,5.2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-03,40.47,2.3,,,0.1368,0.5424,0.2576,,,,,,,0.034191,2.6888,,0.5467,,4.0291,4.1135,2.7565,0.443,0.016422,6.2754,,5.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-04,41.09,2.2803,,,0.1366,0.5401,0.2564,,,,,,,0.034171,2.6799,,0.548,,4.0122,4.112,2.7387,0.4395,0.01627,6.2676,,5.4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-05,41.08,2.3137,,,0.1384,0.5456,0.259,,,,,,,0.034519,2.7119,,0.5547,,4.0523,4.1573,2.7643,0.4435,0.016203,6.314,,5.4656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-08,41.61,2.3335,,,0.139,0.549,0.2606,,,,,,,0.034866,2.7447,,0.5579,,4.0778,4.1395,2.7788,0.4448,0.016295,6.3399,,5.5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-09,41.48,2.3882,,,0.1434,0.5628,0.2673,,,,,,,0.035632,2.7725,,0.5722,,4.1805,4.2258,2.8418,0.4558,0.016573,6.5223,,5.6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-10,42.64,2.3786,,,0.1437,0.5589,0.2653,,,,,,,0.035452,2.7526,,0.5687,,4.1513,4.1751,2.8161,0.4479,0.016464,6.4758,,5.5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-11,42.25,2.3343,,,0.142,0.5542,0.2631,,,,,,,0.035547,2.7417,,0.5651,,4.1165,4.1698,2.8043,0.4431,0.016489,6.4406,,5.5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-12,42.11,2.3394,,,0.1399,0.5558,0.2638,,,,,,,0.035756,2.7414,,0.5633,,4.1282,4.1751,2.8141,0.4461,0.016703,6.47,,5.5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-15,42.5,2.3455,,,0.1413,0.5592,0.2656,,,,,,,0.035891,2.7163,,0.5656,,4.1542,4.1697,2.8267,0.4517,0.016865,6.4904,,5.5943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-16,42.78,2.3381,,,0.1427,0.567,0.2689,,,,,,,0.035863,2.7055,,0.5704,,4.2116,4.1668,2.8685,0.452,0.017024,6.5596,,5.6151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-17,42.63,2.2771,,,0.14,0.5586,0.2652,,,,,,,0.035395,2.6671,,0.5622,,4.1508,4.1113,2.8297,0.4448,0.01687,6.4529,,5.5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-18,41.77,2.2511,,,0.1376,0.5524,0.2624,,,,,,,0.034876,2.6511,,0.5559,,4.1056,4.0836,2.8041,0.4423,0.01672,6.3781,,5.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-19,41.69,2.2469,,,0.1378,0.552,0.2621,,,,,,,0.034833,2.6305,,0.5519,,4.1026,4.0431,2.8035,0.4385,0.016694,6.3918,,5.4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-22,41.97,2.2237,,,0.1348,0.5465,0.2596,,,,,,,0.034532,2.6009,,0.5433,,4.0615,4.0207,2.7867,0.43,0.016552,6.3273,,5.3852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-23,41.73,2.2103,,,0.1328,0.5429,0.2577,,,,,,,0.034613,2.5854,,0.5311,,4.0352,4.0838,2.7745,0.4276,0.016501,6.3752,,5.3707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-24,41.98,2.2102,,,0.1347,0.5471,0.26,,,,,,,0.035013,2.597,,0.5384,,4.0678,4.1156,2.8024,0.4245,0.016509,6.4303,,5.4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-25,41.2,2.2061,,,0.1342,0.548,0.2604,,,,,,,0.034932,2.6025,,0.5398,,4.074,4.0713,2.8078,0.4328,0.016651,6.4152,,5.4744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-26,40.51,2.2107,,,0.1343,0.5507,0.2616,,,,,,,0.034854,2.6011,,0.5386,,4.0934,4.0925,2.8263,0.4321,0.016698,6.4549,,5.4681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-29,40.11,2.2137,,,0.1329,0.5462,0.2595,,,,,,,0.034511,2.6072,,0.5418,,4.06,4.1178,2.7927,0.437,0.016588,6.4491,,5.4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-30,40.11,2.2553,,,0.1343,0.5473,0.26,,,,,,,0.034636,2.6382,,0.5419,,4.0678,4.1453,2.7933,0.4403,0.016656,6.4691,,5.4861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-31,40.71,2.2752,,,0.1347,0.5493,0.2609,,,,,,,0.034759,2.6493,,0.5489,,4.081,4.1685,2.8057,0.4411,0.016654,6.5228,,5.5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-01,40.81,2.2498,,,0.1344,0.5476,0.26,,,,,,,0.03483,2.6353,,0.5464,,4.0683,4.1784,2.8026,0.4369,0.016609,6.4828,,5.4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-02,40.61,2.2763,,,0.1362,0.5594,0.2656,,,,,,,0.0354,2.6503,,0.5531,,4.1554,4.2108,2.8667,0.4377,0.016868,6.5901,,5.6152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-05,41.31,2.2472,,,0.1347,0.5522,0.2622,,,,,,,0.034977,2.6327,,0.5457,,4.1028,4.1703,2.8206,0.4342,0.016753,6.515,,5.5253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-06,41.49,2.1959,,,0.1333,0.5457,0.259,,,,,,,0.034734,2.6152,,0.5371,,4.0536,4.1889,2.7878,0.4306,0.01661,6.463,,5.4694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-07,41.18,2.2378,,,0.1334,0.548,0.2602,,,,,,,0.034831,2.6539,,0.5415,,4.0707,4.2045,2.7937,0.4367,0.016687,6.4691,,5.5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-08,42.21,2.2225,,,0.1318,0.5458,0.259,,,,,,,0.034582,2.6482,,0.5429,,4.0537,4.1794,2.7729,0.4367,0.016588,6.406,,5.4948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-09,41.96,2.2387,,,0.1322,0.548,0.2601,,,,,,,0.034577,2.652,,0.5454,,4.0707,4.1938,2.7876,0.438,0.016656,6.4151,,5.5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-12,42.19,2.2574,,,0.1308,0.5479,0.2601,,,,,,,0.03493,2.6635,,0.5454,,4.0699,4.186,2.7912,0.4391,0.016646,6.3807,,5.5041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-13,42.61,2.2494,,,0.1303,0.55,0.2611,,,,,,,0.035083,2.6529,,0.5486,,4.0852,4.18,2.7902,0.4413,0.01668,6.3881,,5.5055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-14,42.18,2.2448,,,0.1314,0.553,0.2626,,,,,,,0.035512,2.6644,,0.5514,,4.1078,4.1608,2.8122,0.4425,0.016749,6.4009,,5.5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-16,41.82,2.2805,,,0.131,0.551,0.2616,,,,,,,0.035494,2.6791,,0.5514,,4.0923,4.1788,2.7957,0.4429,0.016653,6.4107,,5.5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-19,42.21,2.2669,,,0.1319,0.5515,0.2618,,,,,,,0.035189,2.6747,,0.554,,4.096,4.1689,2.7927,0.4439,0.016651,6.411,,5.5228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-20,41.56,2.2657,,,0.1326,0.5478,0.26,,,,,,,0.034944,2.6363,,0.5522,,4.068,4.1502,2.7723,0.4424,0.016553,6.3389,,5.4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-21,41.09,2.2532,,,0.1317,0.546,0.2591,,,,,,,0.035018,2.641,,0.5506,,4.0551,4.1368,2.7575,0.4413,0.016545,6.3302,,5.4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-22,40.79,2.2759,,,0.132,0.5515,0.2617,,,,,,,0.035156,2.6876,,0.5539,,4.0957,4.1913,2.7898,0.4479,0.016717,6.4005,,5.5431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-23,41.16,2.2747,,,0.132,0.5472,0.2594,,,,,,,0.034939,2.6927,,0.5499,,4.0629,4.1965,2.7594,0.4421,0.0166,6.3752,,5.4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-26,41.29,2.2757,,,0.1321,0.5465,0.2594,,,,,,,0.034921,2.683,,0.5487,,4.058,4.1842,2.7574,0.4433,0.016543,6.3585,,5.4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-27,41.17,2.3031,,,0.1328,0.5473,0.2597,,,,,,,0.035056,2.6817,,0.5504,,4.0635,4.1648,2.7629,0.4452,0.016527,6.3567,,5.5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-28,41.56,2.3079,,,0.1336,0.5509,0.2614,,,,,,,0.035234,2.6838,,0.554,,4.09,4.1711,2.7866,0.4478,0.016617,6.3971,,5.5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-29,41.71,2.2852,,,0.1338,0.5507,0.2613,,,,,,,0.035233,2.6622,,0.5531,,4.0883,4.1471,2.7807,0.4464,0.016636,6.399,,5.5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-30,41.6,2.2907,,,0.1339,0.5496,0.2607,,,,,,,0.035097,2.658,,0.5524,,4.0809,4.142,2.7793,0.4448,0.016647,6.4317,,5.4935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-02,41.67,2.2718,,,0.1338,0.5457,0.2588,,,,,,,0.034845,2.6468,,0.5472,,4.052,4.1272,2.7551,0.4396,0.01657,6.3907,,5.4704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-03,41.4,2.2668,,,0.1343,0.5495,0.2609,,,,,,,0.035152,2.6522,,0.549,,4.0813,4.1272,2.7741,0.44,0.016648,6.4192,,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-04,41.6,2.2405,,,0.1345,0.5504,0.2612,,,,,,,0.034961,2.6481,,0.5486,,4.0875,4.1138,2.7904,0.4367,0.016637,6.439,,5.4934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-05,41.38,2.2541,,,0.1361,0.5562,0.2639,,,,,,,0.035221,2.6379,,0.5588,,4.1309,4.1415,2.8273,0.445,0.016844,6.5059,,5.5305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-06,42.28,2.2692,,,0.1371,0.5565,0.2641,,,,,,,0.035186,2.6476,,0.562,,4.1324,4.167,2.8328,0.4466,0.016878,6.5329,,5.5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-09,42.75,2.2796,,,0.1363,0.5499,0.2609,,,,,,,0.03507,2.6736,,0.5554,,4.0827,4.1699,2.7964,0.4435,0.016718,6.497,,5.4786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-10,43.24,2.2818,,,0.1353,0.5463,0.2606,,,,,,,0.03491,2.6456,,0.5518,,4.0571,4.1563,2.7798,0.4411,0.016637,6.4557,,5.4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-11,42.64,2.2772,,,0.1362,0.5457,0.2606,,,,,,,0.034641,2.6351,,0.5486,,4.0521,4.1559,2.7714,0.4424,0.016663,6.4684,,5.4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-12,42.14,2.2965,,,0.1358,0.5469,0.2595,,,,,,,0.034623,2.6348,,0.5508,,4.0613,4.1592,2.768,0.4426,0.016672,6.4681,,5.5008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-13,42.63,2.2965,,,0.1357,0.5497,0.2609,,,,,,,0.034687,2.6294,,0.5548,,4.0825,4.1613,2.7806,0.4419,0.016748,6.4889,,5.5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-16,42.65,2.3013,,,0.1337,0.5476,0.2599,,,,,,,0.034271,2.6573,,0.5537,,4.0664,4.1951,2.7696,0.4473,0.016679,6.4803,,5.4868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-17,42.54,2.2887,,,0.1323,0.5421,0.2573,,,,,,,0.033952,2.6545,,0.5476,,4.0265,4.1893,2.7373,0.443,0.016554,6.4019,,5.4593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-18,42.56,2.2768,,,0.1344,0.5463,0.2594,,,,,,,0.034246,2.6387,,0.5518,,4.0583,4.1723,2.7637,0.4434,0.016671,6.4137,,5.5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-19,42.77,2.2777,,,0.1343,0.5457,0.2591,,,,,,,0.034009,2.6293,,0.5534,,4.0544,4.1383,2.7621,0.4463,0.016662,6.4305,,5.4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-20,42.87,2.2618,,,0.1351,0.5468,0.2596,,,,,,,0.033605,2.6203,,0.5515,,4.0627,4.1272,2.7721,0.4466,0.016711,6.407,,5.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-23,42.76,2.2622,,,0.1351,0.5479,0.2599,,,,,,,0.033569,2.624,,0.5525,,4.0706,4.1314,2.7809,0.4505,0.016736,6.4337,,5.4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-24,42.84,2.2507,,,0.1336,0.546,0.2594,,,,,,,0.033649,2.6171,,0.5538,,4.0557,4.1532,2.7681,0.4462,0.01668,6.4392,,5.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-25,43.57,2.2563,,,0.1334,0.5467,0.2596,,,,,,,0.033709,2.6054,,0.5549,,4.0604,4.1333,2.7742,0.4442,0.016653,6.4651,,5.4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-26,43.19,2.2414,,,0.1332,0.545,0.2587,,,,,,,0.033629,2.6184,,0.5527,,4.0471,4.1329,2.7653,0.4436,0.01661,6.4506,,5.4592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-27,42.49,2.2648,,,0.1341,0.5465,0.2595,,,,,,,0.033872,2.6324,,0.5547,,4.0594,4.1474,2.768,0.4465,0.016698,6.4578,,5.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,42.68,2.2578,,,0.135,0.5491,0.2607,,,,,,,0.034072,2.628,,0.5545,,4.0782,4.1482,2.7857,0.4459,0.016755,6.4831,,5.4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-01,43.18,2.2404,,,0.1345,0.5509,0.2615,,,,,,,0.033936,2.6083,,0.5598,,4.0915,4.143,2.8079,0.4487,0.016807,6.5219,,5.4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-02,42.84,2.2555,,,0.1342,0.5479,0.26,,,,,,,0.033653,2.6174,,0.5573,,4.0692,4.1434,2.7836,0.4492,0.016713,6.4827,,5.4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-03,42.93,2.2599,,,0.1349,0.5514,0.2618,,,,,,,0.033763,2.6098,,0.5601,,4.0963,4.1454,2.8072,0.4506,0.016809,6.5093,,5.5065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-04,42.95,2.2659,,,0.1348,0.5504,0.2612,,,,,,,0.033749,2.6104,,0.5602,,4.0885,4.1455,2.7976,0.4501,0.016771,6.5016,,5.4715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-07,42.7,2.2843,,,0.1346,0.5487,0.2604,,,,,,,0.033565,2.6149,,0.5595,,4.0763,4.1625,2.7888,0.4481,0.016702,6.5117,,5.4643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-08,43.04,2.2836,,,0.1346,0.5497,0.2609,,,,,,,0.033519,2.6152,,0.5605,,4.0823,4.1654,2.788,0.4487,0.016643,6.5176,,5.4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-09,42.74,2.283,,,0.1335,0.55,0.2611,,,,,,,0.033557,2.6139,,0.5629,,4.0854,4.1706,2.7877,0.4462,0.016622,6.4724,,5.4933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-10,42.83,2.27,,,0.134,0.5521,0.2613,,,,,,,0.033555,2.5946,,0.5605,,4.1016,4.1368,2.8032,0.4462,0.016724,6.4847,,5.5014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-11,42.4,2.26,,,0.1324,0.5476,0.2601,,,,,,,0.033215,2.5951,,0.5586,,4.0685,4.1218,2.7801,0.4469,0.016611,6.4385,,5.4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-14,42,2.2484,,,0.1325,0.5477,0.2601,,,,,,,0.033226,2.5984,,0.5587,,4.0688,4.1174,2.7828,0.4468,0.016607,6.4314,,5.4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-15,42.08,2.257,,,0.1317,0.5456,0.2591,,,,,,,0.033105,2.6006,,0.5557,,4.0535,4.1239,2.7656,0.4466,0.016553,6.388,,5.4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-16,41.94,2.262,,,0.1312,0.5461,0.2593,,,,,,,0.033276,2.61,,0.5554,,4.0572,4.1381,2.761,0.4475,0.016566,6.4222,,5.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-17,41.79,2.2857,,,0.1314,0.5475,0.2616,,,,,,,0.033518,2.6303,,0.5508,,4.0679,4.1638,2.7723,0.448,0.016571,6.4621,,5.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-18,41.6,2.2947,,,0.1322,0.5453,0.259,,,,,,,0.033266,2.6521,,0.5471,,4.052,4.1703,2.7586,0.4449,0.016522,6.4471,,5.4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-21,41.95,2.2924,,,0.1323,0.5437,0.2582,,,,,,,0.033211,2.6342,,0.5472,,4.0396,4.1412,2.7476,0.4461,0.016629,6.4166,,5.4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-22,41.62,2.2832,,,0.1317,0.5418,0.2573,,,,,,,0.032968,2.6348,,0.5423,,4.0262,4.1282,2.7378,0.4421,0.016645,6.3832,,5.4228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-23,41.49,2.2734,,,0.1309,0.5419,0.2574,,,,,,,0.033129,2.6215,,0.5444,,4.0268,4.1127,2.7448,0.4407,0.016649,6.372,,5.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-24,41.25,2.2721,,,0.1292,0.5365,0.2548,,,,,,,0.032906,2.6165,,0.5413,,3.9867,4.0935,2.716,0.4372,0.016507,6.3261,,5.3551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-25,41.02,2.2632,,,0.1278,0.5361,0.2546,,,,,,,0.032902,2.6066,,0.5407,,3.9843,4.0752,2.7156,0.4358,0.01651,6.3308,,5.3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-28,41,2.2599,,,0.1279,0.5319,0.2527,,,,,,,0.032555,2.5965,,0.5359,,3.953,4.0571,2.6927,0.435,0.016372,6.2746,,5.3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-29,41.02,2.262,,,0.1287,0.5359,0.2546,,,,,,,0.032822,2.5999,,0.5392,,3.9833,4.0499,2.7187,0.4375,0.016492,6.3097,,5.3679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-30,41.31,2.25,,,0.1291,0.5358,0.2545,,,,,,,0.033004,2.5891,,0.5378,,3.9818,4.0504,2.7194,0.4381,0.016508,6.3058,,5.3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-31,41.23,2.2345,,,0.1295,0.5354,0.2544,,,,,,,0.032872,2.5726,,0.5404,,3.9793,4.0324,2.7195,0.4376,0.016478,6.2884,,5.3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-04,41.33,2.2451,,,0.129,0.535,0.2541,,,,,,,0.032676,2.57,,0.5401,,3.9763,3.996,2.718,0.4373,0.016462,6.2305,,5.2879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-05,40.8,2.2341,,,0.1293,0.5362,0.2548,,,,,,,0.032672,2.5571,,0.5406,,3.9856,3.978,2.7269,0.4353,0.016536,6.2183,,5.3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-06,40.73,2.2323,,,0.1287,0.5337,0.2535,,,,,,,0.032526,2.5571,,0.5387,,3.9665,3.9812,2.7102,0.4345,0.01653,6.2054,,5.2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-07,40.61,2.231,,,0.1276,0.5326,0.2529,,,,,,,0.032429,2.5442,,0.5381,,3.9571,3.9504,2.7011,0.4333,0.016576,6.1854,,5.2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-08,40.53,2.2235,,,0.1285,0.5348,0.254,,,,,,,0.032509,2.5251,,0.5422,,3.9739,3.9319,2.7159,0.4355,0.016615,6.2287,,5.2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-12,40.54,2.2004,,,0.1291,0.5332,0.2532,,,,,,,0.032771,2.4971,,0.5423,,3.961,3.9174,2.7073,0.4362,0.016601,6.229,,5.2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-13,40.51,2.1976,,,0.1287,0.5331,0.253,,,,,,,0.032695,2.487,,0.541,,3.9585,3.9225,2.7063,0.4362,0.016573,6.2324,,5.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-14,40.87,2.2119,,,0.1293,0.534,0.2535,,,,,,,0.032739,2.4989,,0.5409,,3.9662,3.9398,2.7061,0.4367,0.016654,6.2504,,5.2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
